"Year","Plot","Tag","Morphoname","Taxon","Identification.uncertain","X..cm.","Y..cm.","Tag.offset.x..cm.","Tag.offset.y..cm.","Died.this.census","Died.this.census.final","Length..cm.","Height..cm.","X..Capitulescences","Is.seedling","Number.of.individuals.represented.by.tag","Length.per.individual..cm.","Height.per.individual..cm.","Notes"
2022,"10R","3182","Chaenactis douglasii","Chaenactis douglasii",0,161,180,-5,-5,0,0,13,6.5,9,0,1,,,
2022,"10R","3183","Elymus lanceolatus","Elymus lanceolatus",0,8,182,0,-5,0,0,8,1.5,0,0,1,,,"Near reflector for shade, prostrate"
2022,"11","116","Ivesia gordonii","Ivesia gordonii",0,74,148,-10,-10,0,0,15,5,0,0,1,,,"high herbivory"
2022,"11","121","Eriogonum umbellatum","Eriogonum umbellatum",0,90,36,0,10,0,0,26,2.5,14,0,1,,,
2022,"11","1788","Ivesia gordonii","Ivesia gordonii",0,60,63,-10,-10,0,0,14,6,8,0,1,,,
2022,"11","1790","Ivesia gordonii","Ivesia gordonii",0,122,148,-10,-10,0,0,11,5,0,0,1,,,"high herbivory"
2022,"11","1791","Ivesia gordonii","Ivesia gordonii",0,112,176,-10,-10,0,0,6,3.5,0,0,1,,,
2022,"11","2206","Lupinus argenteus","Lupinus argenteus",0,64,51,-10,-10,0,0,26,11,0,0,1,,,
2022,"11","2207","Lupinus argenteus","Lupinus argenteus",0,68,60,-10,-10,0,0,21.5,14,0,0,1,,,
2022,"11","2208","Ivesia gordonii","Ivesia gordonii",0,38,179,-10,-10,0,0,15.5,4.5,2,0,1,,,
2022,"11","2972","Ivesia gordonii","Ivesia gordonii",0,59,53,-5,-5,0,0,0.5,1,0,1,1,,,
2022,"11","2973","Ivesia gordonii","Ivesia gordonii",0,72,22.5,-5,-5,0,0,0.5,0.5,0,1,1,,,
2022,"11","2974","Ivesia gordonii","Ivesia gordonii",0,43,46,-5,-5,0,0,0.5,0.8,0,1,1,,,
2022,"11","3568","Ivesia gordonii","Ivesia gordonii",0,120,20,-5,-5,0,0,1.5,2.2,0,0,1,,,"should be in last year as seedling"
2022,"11R","3213","Eriogonum umbellatum","Eriogonum umbellatum",0,166,34,-10,-18,0,0,35,3,70,0,1,,,
2022,"11R","3214","Ivesia gordonii","Ivesia gordonii",0,102,119,-5,-5,0,0,15.5,4,5,0,1,,,
2022,"11R","3215","Ivesia gordonii","Ivesia gordonii",0,121,116,-5,-5,0,0,12.5,5,1,0,1,,,
2022,"12","1119","Eriogonum umbellatum","Eriogonum umbellatum",0,141,89,-10,-10,0,0,7.5,3,1,0,1,,,"ED=Edge dead host"
2022,"12","122","Ivesia gordonii","Ivesia gordonii",0,142,169,10,10,0,0,14,4,0,0,1,,,
2022,"12","123","Ivesia gordonii","Ivesia gordonii",0,135,172,-10,-10,0,0,14,3,0,0,1,,,
2022,"12","124","Elymus lanceolatus","Elymus lanceolatus",0,141,93,-10,-10,0,0,2.5,3,0,0,1,,,"1 clump, sparse; HD=Host dead"
2022,"12","1792","Ivesia gordonii","Ivesia gordonii",0,10,101,-10,-10,0,0,10,3,0,0,1,,,"herbivory"
2022,"12","1793","Ivesia gordonii","Ivesia gordonii",0,35,137,-10,-10,0,0,12.5,4.5,1,0,1,,,
2022,"12R","3197","Eriogonum umbellatum","Eriogonum umbellatum",0,54,39,-19,-22,0,0,64,3.5,123,0,1,,,
2022,"12R","3198","Elymus lanceolatus","Elymus lanceolatus",0,67,29,0,-14,0,0,13.5,22.5,2,0,1,,,"2 clumps"
2022,"12R","3199","Elymus lanceolatus","Elymus lanceolatus",0,60,30,0,-15,0,0,8,14,0,0,1,,,"3 culms"
2022,"12R","3200","Elymus lanceolatus","Elymus lanceolatus",0,53,27,0,-16,0,0,4,11.5,0,0,1,,,
2022,"12R","3201","Elymus lanceolatus","Elymus lanceolatus",0,57,43,-6,2,0,0,7.5,12.5,0,0,1,,,
2022,"12R","3202","Elymus lanceolatus","Elymus lanceolatus",0,56,51,2,7,0,0,6,18.5,1,0,1,,,
2022,"12R","3203","Eriogonum umbellatum","Eriogonum umbellatum",0,74,8,-5,-5,0,0,8.5,3,0,0,1,,,"Maybe part of 3197"
2022,"12R","3204","Eriogonum umbellatum","Eriogonum umbellatum",0,78,24,0,-5,0,0,0.9,2,0,1,1,,,
2022,"12R","3205","Ivesia gordonii","Ivesia gordonii",0,115,41,-5,-5,0,0,21,5,0,0,1,,,
2022,"12R","3206","Ivesia gordonii","Ivesia gordonii",0,130,22,-5,-5,0,0,13.5,4.5,0,0,1,,,
2022,"12R","3207","Heterotheca villosa","Heterotheca villosa",0,145,10,-5,-5,0,0,13,6,4,0,1,,,
2022,"12R","3208","Ivesia gordonii","Ivesia gordonii",0,146,4,-5,-5,0,0,0.8,0.8,0,1,1,,,
2022,"12R","3209","Ivesia gordonii","Ivesia gordonii",0,195,37,-5,-5,0,0,14.5,5,2,0,1,,,
2022,"12R","3210","Elymus lanceolatus","Elymus lanceolatus",0,58,94,-5,-5,0,0,25.5,21,3,0,1,,,
2022,"12R","3211","Eriogonum umbellatum","Eriogonum umbellatum",0,62,69,-5,-5,0,0,3,3.1,0,0,1,,,"dieback"
2022,"12R","3212","Heterotheca villosa","Heterotheca villosa",0,88,66,-5,-5,0,0,28,7.5,13,0,1,,,
2022,"13","1120","Eriogonum umbellatum","Eriogonum umbellatum",0,10,28,-10,-10,0,0,7,2.5,0,0,1,,,"1 clump"
2022,"13","1122","Eriogonum umbellatum","Eriogonum umbellatum",0,36,14,-10,-10,0,0,24.5,4,9,0,1,,,"Not much overlap now"
2022,"13","127","Heterotheca villosa","Heterotheca villosa",0,12,22,-10,-10,0,0,19,6,3,0,1,,,"2 clumps; Flowers recounted on 23 Aug 2022"
2022,"13","128","Elymus lanceolatus","Elymus lanceolatus",0,7,36,-10,-10,0,0,22,24,2,0,1,,,"growing into 130"
2022,"13","129","Eriogonum umbellatum","Eriogonum umbellatum",0,17,14,-10,-10,0,0,14,1.5,4,0,1,,,
2022,"13","130","Elymus lanceolatus","Elymus lanceolatus",0,15,43,0,10,0,0,23,22.5,1,0,1,,,"seems to be growing into 128"
2022,"13","131","Eriogonum umbellatum","Eriogonum umbellatum",0,30,50,-4,-3,0,0,13.5,3,6,0,1,,,"fat flowers"
2022,"13","132","Heterotheca villosa","Heterotheca villosa",0,88,114,-10,-10,0,0,25.5,9,85,0,1,,,"some fungus on leaves"
2022,"13","133","Elymus lanceolatus","Elymus lanceolatus",0,105,117,-10,-10,0,0,5,10,0,0,1,,,"almost dead"
2022,"13","135","Elymus lanceolatus","Elymus lanceolatus",0,107,123,10,10,1,1,0,0,0,0,1,,,"1 clump"
2022,"13","139","Eriogonum umbellatum","Eriogonum umbellatum",0,144,49,-10,-10,0,0,50,3,135,0,1,,,"heart shaped"
2022,"13","142","Elymus lanceolatus","Elymus lanceolatus",0,146,52,0,-10,0,0,4,12,0,0,1,,,"Parallel to horizontal. 1 big clump."
2022,"13","143","Elymus lanceolatus","Elymus lanceolatus",0,148,56,0,10,0,0,35,23.5,5,0,1,,,"Extends into the v of heart of 139"
2022,"13","145","Heterotheca villosa","Heterotheca villosa",0,101,21,-5,-5,0,0,6.5,3.5,3,0,1,,,"extensive die back"
2022,"13","1566","Eriogonum umbellatum","Eriogonum umbellatum",0,15,51,-5,5,0,0,6,3,0,0,1,,,
2022,"13","2551","Chaenactis douglasii","Chaenactis douglasii",0,17,12,-5,-5,0,0,3.5,3,0,0,1,,,
2022,"13","2598","Eriogonum umbellatum","Eriogonum umbellatum",0,159,37,-5,-5,0,0,0.5,2,0,0,1,,,
2022,"13R","3195","Ivesia gordonii","Ivesia gordonii",0,64,17,-5,-5,0,0,18,4.1,10,0,1,,,
2022,"13R","3196","Eriogonum umbellatum","Eriogonum umbellatum",0,128,82,-5,-5,0,0,0.8,1.4,0,1,1,,,"Maybe 2nd year plant"
2022,"14","1124","Eriogonum umbellatum","Eriogonum umbellatum",0,64,16,-10,-10,0,0,13,3.5,0,0,1,,,
2022,"14","1125","Ivesia gordonii","Ivesia gordonii",0,60,82,-10,-10,0,0,7,3.5,1,0,1,,,
2022,"14","1126","Heterotheca villosa","Heterotheca villosa",0,187,48,-10,-10,0,0,28,9,47,0,1,,,
2022,"14","149","Eriogonum umbellatum","Eriogonum umbellatum",0,82,55,-10,-10,0,0,30,3.5,14,0,1,,,
2022,"14","150","Elymus lanceolatus","Elymus lanceolatus",0,70,50,-10,-10,0,0,19.5,16.5,0,0,1,,,
2022,"14","153","Elymus lanceolatus","Elymus lanceolatus",0,85,87,0,-2,0,0,33,18,1,0,1,,,"3 big clumps"
2022,"14","156","Eriogonum umbellatum","Eriogonum umbellatum",0,148,102,-10,-10,0,0,80,2.5,153,0,1,,,
2022,"14","157","Elymus lanceolatus","Elymus lanceolatus",0,135,105,-10,-10,0,0,6,13,0,0,1,,,"Clumps vertical cluster"
2022,"14","158","Elymus lanceolatus","Elymus lanceolatus",0,137,111,0,0,0,0,17,20,1,0,1,,,"5 clumps"
2022,"14","160","Elymus lanceolatus","Elymus lanceolatus",0,156,103,-1,0,0,0,16,13,0,0,1,,,"1 clump"
2022,"14","161","Elymus lanceolatus","Elymus lanceolatus",0,145,112,1,-3,0,0,5,12.5,0,0,1,,,"1 clump"
2022,"14","162","Elymus lanceolatus","Elymus lanceolatus",0,153,112,2,-10,0,0,7.5,12,0,0,1,,,
2022,"14","163","Elymus lanceolatus","Elymus lanceolatus",0,159,123,5,5,0,0,8.5,10,0,0,1,,,"2 clumps"
2022,"14","164","Elymus lanceolatus","Elymus lanceolatus",0,166,120,-10,-10,0,0,18,21.5,4,0,1,,,"3 clumps"
2022,"14","2444","Elymus lanceolatus","Elymus lanceolatus",0,154,96,-3,-10,0,0,4.5,14,1,0,1,,,"2 clumps"
2022,"14","2761","Elymus lanceolatus","Elymus lanceolatus",0,157,101,1,-1,0,0,9,11,1,0,1,,,
2022,"14","2762","Elymus lanceolatus","Elymus lanceolatus",0,153,105,-1,0,0,0,6,19,1,0,1,,,
2022,"14","2763","Elymus lanceolatus","Elymus lanceolatus",0,145,103,-1,1,1,1,0,0,0,0,1,,,"1 clump"
2022,"14","2975","Ivesia gordonii","Ivesia gordonii",0,192,38,5,0,0,0,0.9,1.1,0,1,1,,,
2022,"14","2976","Eriogonum umbellatum","Eriogonum umbellatum",0,191,50,5,5,0,0,3,1,0,1,2,0.9,0.9,
2022,"14","2977","Senecio crassulus","Senecio crassulus",0,81,83,-5,-5,0,0,1,0.9,0,1,1,,,"dying"
2022,"14R","3194","Ivesia gordonii","Ivesia gordonii",0,15,54,-5,-5,0,0,12,5.5,7,0,1,,,
2022,"15","1140","Eriogonum umbellatum","Eriogonum umbellatum",0,152,30,-5,-5,0,0,21.5,2.5,6,0,1,,,
2022,"15","1568","Eriogonum umbellatum","Eriogonum umbellatum",0,165,14,-10,-10,1,1,0,0,0,0,1,,,
2022,"15","1571","Eriogonum umbellatum","Eriogonum umbellatum",0,71,164,-10,-10,0,0,26,2.5,34,0,1,,,
2022,"15","167","Eriogonum umbellatum","Eriogonum umbellatum",0,54,83,-10,-10,0,0,21.5,2.5,14,0,1,,,
2022,"15","173","Ivesia gordonii","Ivesia gordonii",0,39,188,-10,-10,0,0,17.5,6,4,0,1,,,
2022,"15","175","Ivesia gordonii","Ivesia gordonii",0,60,181,-10,-10,0,0,16.5,5.5,0,0,1,,,
2022,"15","176","Ivesia gordonii","Ivesia gordonii",0,67,173,-10,-10,0,0,17,4,0,0,1,,,
2022,"15","1795","Eriogonum umbellatum","Eriogonum umbellatum",0,165,165,-10,-10,0,0,21,2,8,0,1,,,
2022,"15","1797","Ivesia gordonii","Ivesia gordonii",0,172,96,-10,-10,0,0,17,7.5,2,0,1,,,
2022,"15","190","Ivesia gordonii","Ivesia gordonii",0,177,177,0,10,0,0,14,6.5,4,0,1,,,
2022,"15","198","Arenaria congesta","Arenaria congesta",0,107,80,-10,-10,0,0,24,11,65,0,1,,,
2022,"15","2220","Heterotheca villosa","Heterotheca villosa",0,101,165,-10,-10,0,0,21,6,10,0,1,,,"looks unhealthy. Fungus?"
2022,"15","2866","Ivesia gordonii","Ivesia gordonii",0,53,82,-10,-10,0,0,3,4,0,0,1,,,
2022,"15","3088","Phacelia hastata","Phacelia hastata",0,80,106,-5,-5,0,0,1.5,0.4,0,1,1,,,"missed on first try"
2022,"15R","3184","Chaenactis douglasii","Chaenactis douglasii",0,74,24,-5,-5,0,0,13.5,5.5,11,0,1,,,
2022,"15R","3185","Lupinus argenteus","Lupinus argenteus",0,98,40,-5,-5,0,0,3,3,0,1,1,,,
2022,"15R","3186","Eriogonum umbellatum","Eriogonum umbellatum",0,108,108,-16,-25,0,0,45,3.5,171,0,1,,,"aesthetically pleasing, very round"
2022,"15R","3187","Elymus lanceolatus","Elymus lanceolatus",0,99,103,-15,0,0,0,4,12,0,0,1,,,"1 clump"
2022,"15R","3188","Elymus lanceolatus","Elymus lanceolatus",0,109,102,-17,0,0,0,10,13.5,0,0,1,,,"1 clump"
2022,"15R","3189","Elymus lanceolatus","Elymus lanceolatus",0,108,97,-13,0,0,0,5,8.5,0,0,1,,,"1 clump"
2022,"15R","3190","Phacelia hastata","Phacelia hastata",0,110,109,-1,18,0,0,2.3,2.2,0,0,1,,,
2022,"15R","3191","Lupinus argenteus","Lupinus argenteus",0,190,129,-5,-5,0,0,16.5,9,0,0,1,,,
2022,"15R","3192","Chaenactis douglasii","Chaenactis douglasii",0,64,186,-5,-5,0,0,4.5,2.5,0,0,1,,,
2022,"15R","3193","Chaenactis douglasii","Chaenactis douglasii",0,160,49,-5,-5,0,0,6.5,4,2,0,1,,,
2022,"16","1149","Ivesia gordonii","Ivesia gordonii",0,38,33,-5,-5,0,0,16,6,0,0,1,,,"CR 6/24/24 changed the neighbor data from E.1149 to E.1579 to reflect that 'E status' is reciprocal"
2022,"16","1161","Eriogonum umbellatum","Eriogonum umbellatum",0,121,45,-10,-10,0,0,28,3,25,0,1,,,
2022,"16","1162","Ivesia gordonii","Ivesia gordonii",0,110,52,-10,-10,0,0,20.5,8,1,0,1,,,
2022,"16","1579","Arnica latifolia","Arnica latifolia",0,43,30.5,-10,-10,0,0,11.5,8.5,0,0,1,,,"prostrate, flowers eaten"
2022,"16","1582","Eriogonum umbellatum","Eriogonum umbellatum",0,52,45,-5,-5,0,0,20,2.5,10,0,1,,,
2022,"16","2371","Elymus lanceolatus","Elymus lanceolatus",0,66,63,-10,-10,0,0,29,29.5,1,0,1,,,
2022,"16","275","Ivesia gordonii","Ivesia gordonii",0,158,171,-10,-10,0,0,13.5,5.5,1,0,1,,,"herbivory"
2022,"16","279","Elymus lanceolatus","Elymus lanceolatus",0,31,94,10,0,0,0,32,46,11,0,1,,,
2022,"16","2978","Ivesia gordonii","Ivesia gordonii",0,52,39,0,-5,0,0,0.5,0.9,0,1,1,,,
2022,"16R","3216","Ivesia gordonii","Ivesia gordonii",0,5,180,-5,-5,0,0,12.5,4,2,0,1,,,
2022,"16R","3217","Ivesia gordonii","Ivesia gordonii",0,97,46,-5,-5,0,0,15.5,4.5,1,0,1,,,
2022,"16R","3218","Ivesia gordonii","Ivesia gordonii",0,107,51,-5,-5,0,0,7.5,4.5,0,0,1,,,
2022,"16R","3219","Lupinus argenteus","Lupinus argenteus",0,111,57,-12,5,0,0,26,11.5,11,0,1,,,
2022,"16R","3220","Ivesia gordonii","Ivesia gordonii",0,120,44,-5,-5,0,0,9,4,0,0,1,,,
2022,"16R","3221","Ivesia gordonii","Ivesia gordonii",0,129,38,-5,-5,0,0,11.5,4.5,1,0,1,,,
2022,"16R","3222","Elymus lanceolatus","Elymus lanceolatus",0,175,59,-5,-5,0,0,22,21,4,0,1,,,
2022,"16R","3223","Eriogonum umbellatum","Eriogonum umbellatum",0,182,74,-5,-5,0,0,1.5,4.5,0,0,1,,,
2022,"16R","3224","Ivesia gordonii","Ivesia gordonii",0,128,90,-5,-5,0,0,10,5.5,0,0,1,,,
2022,"16R","3225","Ivesia gordonii","Ivesia gordonii",0,113,110,-5,-5,0,0,12,5,4,0,1,,,
2022,"16R","3226","Eriogonum umbellatum","Eriogonum umbellatum",0,102,146,-10,-13,0,0,28.5,5,28,0,1,,,
2022,"16R","3227","Ivesia gordonii","Ivesia gordonii",0,94,142,-5,-5,0,0,13,6.5,3,0,1,,,
2022,"16R","3228","Ivesia gordonii","Ivesia gordonii",0,112,138,-5,-5,0,0,16,6,1,0,1,,,
2022,"16R","3229","Elymus lanceolatus","Elymus lanceolatus",1,107,146,0,13,0,0,3.5,3.5,0,1,1,,,
2022,"16R","3230","Ivesia gordonii","Ivesia gordonii",0,89,148,-5,-5,0,0,13,4,0,0,1,,,
2022,"16R","3231","Ivesia gordonii","Ivesia gordonii",0,155,148,-5,-5,0,0,17,3.5,2,0,1,,,
2022,"16R","3232","Ivesia gordonii","Ivesia gordonii",0,199,195,-5,-5,0,0,13,3.5,0,0,1,,,
2022,"17","1825","Agoseris glauca","Agoseris glauca",0,104,76,-10,-10,1,1,0,0,0,0,1,,,
2022,"17","1828","Lupinus argenteus","Lupinus argenteus",0,171,181,-10,-10,0,0,14,10,1,0,1,,,
2022,"17","2811","Agoseris glauca","Agoseris glauca",0,20,76,-5,-5,1,1,0,0,0,0,1,,,
2022,"17","285","Eriogonum umbellatum","Eriogonum umbellatum",0,16,76,-10,-10,0,0,67,5,113,0,1,,,
2022,"17","2867","Elymus lanceolatus","Elymus lanceolatus",0,24,50,0,-10,0,0,2.5,8.5,0,0,1,,,
2022,"17","288","Elymus lanceolatus","Elymus lanceolatus",0,18,82,-3,0,0,0,13,26,1,0,1,,,"4 clumps"
2022,"17","289","Elymus lanceolatus","Elymus lanceolatus",0,28,81,10,0,0,0,7,18.5,1,0,1,,,"1 clump"
2022,"17","291","Elymus lanceolatus","Elymus lanceolatus",0,23,99,-10,0,0,0,27,26,8,0,1,,,"2 clumps"
2022,"17","292","Elymus lanceolatus","Elymus lanceolatus",0,28,91,5,-5,0,0,8,15.5,0,0,1,,,"1 clump"
2022,"17","3582","Elymus lanceolatus","Elymus lanceolatus",0,20,76,-10,-10,0,0,14,26,1,0,1,,,"2 clumps"
2022,"17R","3233","Eriogonum umbellatum","Eriogonum umbellatum",0,68,47,-12,-19,0,0,35,2.5,76,0,1,,,
2022,"17R","3234","Elymus lanceolatus","Elymus lanceolatus",1,68,44,0,-12,0,0,5.5,5,0,1,2,1,5,
2022,"17R","3235","Elymus lanceolatus","Elymus lanceolatus",0,101,6,-5,-5,0,0,13,19.5,2,0,1,,,
2022,"17R","3236","Eriogonum umbellatum","Eriogonum umbellatum",0,28,156,-18,-30,0,0,51,4,34,0,1,,,
2022,"17R","3237","Elymus lanceolatus","Elymus lanceolatus",0,26,172,0,5,0,0,11,20,1,0,1,,,
2022,"18","2372","Heterotheca villosa","Heterotheca villosa",0,58,72,-10,-10,0,0,22,11.5,22,0,1,,,
2022,"18","2765","Ivesia gordonii","Ivesia gordonii",0,161,169,-10,-10,0,0,14,4.5,1,0,1,,,
2022,"18","2979","Ivesia gordonii","Ivesia gordonii",0,144,164,-5,-5,0,0,0.8,0.6,0,1,1,,,
2022,"18","330","Eriogonum umbellatum","Eriogonum umbellatum",0,54,78,-10,-10,0,0,43,4.5,63,0,1,,,
2022,"18","334","Elymus lanceolatus","Elymus lanceolatus",0,56,83,-10,10,0,0,23,31,3,0,1,,,
2022,"18","335","Ivesia gordonii","Ivesia gordonii",0,80,81,-5,0,0,0,11.5,4,0,0,1,,,
2022,"18","336","Elymus lanceolatus","Elymus lanceolatus",0,94,115,-10,-10,0,0,25,23.5,2,0,1,,,
2022,"18","337","Ivesia gordonii","Ivesia gordonii",0,176,166,-10,-10,0,0,10.5,5,0,0,1,,,
2022,"18","338","Ivesia gordonii","Ivesia gordonii",0,108,60,-10,-10,0,0,26,5,1,0,1,,,
2022,"18R","3238","Eriogonum umbellatum","Eriogonum umbellatum",0,93,41,-20,-30,0,0,65,4.5,151,0,1,,,
2022,"18R","3239","Elymus lanceolatus","Elymus lanceolatus",0,96,50,0,-5,0,0,22,22,4,0,1,,,"1 main clump, 1 smaller clump to left"
2022,"18R","3240","Elymus lanceolatus","Elymus lanceolatus",0,89,61,0,10,0,0,5.5,17.5,1,0,1,,,"single clump"
2022,"18R","3241","Elymus lanceolatus","Elymus lanceolatus",0,95,62,0,8,0,0,7.5,13,0,0,1,,,"single clump"
2022,"18R","3242","Elymus lanceolatus","Elymus lanceolatus",0,100,64,0,9,0,0,6.5,20,1,0,1,,,"single clump"
2022,"18R","3243","Ivesia gordonii","Ivesia gordonii",0,110,1,-5,-5,0,0,3.7,4,0,0,1,,,
2022,"18R","3244","Elymus lanceolatus","Elymus lanceolatus",0,11,98,-5,-5,0,0,21.5,25,3,0,1,,,
2022,"18R","3245","Elymus lanceolatus","Elymus lanceolatus",0,51,176,-5,-5,0,0,15,20,0,0,1,,,
2022,"19","1171","Ivesia gordonii","Ivesia gordonii",0,190,10,-10,-10,0,0,7.5,4,0,0,1,,,
2022,"19","1172","Ivesia gordonii","Ivesia gordonii",0,156,109,-10,-10,0,0,2,2.5,0,0,1,,,
2022,"19","1173","Lupinus argenteus","Lupinus argenteus",0,21,17,-10,-10,1,1,0,0,0,0,1,,,
2022,"19","1602","Ivesia gordonii","Ivesia gordonii",0,139,110,-10,0,0,0,5.5,2,0,0,1,,,
2022,"19","1603","Ivesia gordonii","Ivesia gordonii",0,95,112,-10,-10,0,0,11,2.5,0,0,1,,,
2022,"19","1604","Ivesia gordonii","Ivesia gordonii",0,91,101,-10,-10,0,0,8,3,0,0,1,,,
2022,"19","1605","Ivesia gordonii","Ivesia gordonii",0,92,76,-10,-10,0,0,7,2.5,0,0,1,,,
2022,"19","1606","Ivesia gordonii","Ivesia gordonii",0,103,89,-10,-10,0,0,7.5,3,0,0,1,,,
2022,"19","1830","Lupinus argenteus","Lupinus argenteus",0,69,28,-10,-10,0,0,24,15,6,0,1,,,
2022,"19","1831","Ivesia gordonii","Ivesia gordonii",0,102,88,-10,-10,0,0,4,2,0,0,1,,,
2022,"19","1836","Ivesia gordonii","Ivesia gordonii",0,174,39,-10,-10,0,0,10.5,4.5,0,0,1,,,
2022,"19","1837","Eriogonum umbellatum","Eriogonum umbellatum",0,174,40,-10,-10,0,0,2,2,0,0,1,,,"Extensive dieback"
2022,"19","1839","Ivesia gordonii","Ivesia gordonii",0,130,64,-10,-10,0,0,5,4,1,0,1,,,
2022,"19","2235","Elymus lanceolatus","Elymus lanceolatus",0,130,58,-10,-10,0,0,7,10,0,0,1,,,
2022,"19","2373","Heterotheca villosa","Heterotheca villosa",0,84,140,-10,-10,0,0,5,4,0,0,1,,,
2022,"19","2374","Lupinus argenteus","Lupinus argenteus",0,65,34,-10,-10,0,0,16,10.5,1,0,1,,,
2022,"19","2378","Ivesia gordonii","Ivesia gordonii",0,74,48,-10,-10,0,0,9.5,6,1,0,1,,,
2022,"19","2379","Eriogonum umbellatum","Eriogonum umbellatum",0,170,120,5,0,0,0,3.5,1,0,0,1,,,
2022,"19","2380","Eriogonum umbellatum","Eriogonum umbellatum",0,178,35,-10,-10,1,1,0,0,0,0,1,,,
2022,"19","2868","Elymus lanceolatus","Elymus lanceolatus",0,163,69,-5,-5,1,1,0,0,0,0,1,,,
2022,"19","2869","Ivesia gordonii","Ivesia gordonii",0,129,80,-5,-5,0,0,2,1,0,0,1,,,
2022,"19","2870","Ivesia gordonii","Ivesia gordonii",0,124,82.5,-5,-5,0,0,0.9,0.7,0,0,1,,,
2022,"19","2871","Elymus lanceolatus","Elymus lanceolatus",0,120,183,-10,-10,0,1,0,0,0,0,1,,,
2022,"19","340","Ivesia gordonii","Ivesia gordonii",0,53,17,-10,-10,0,0,15.5,4.5,6,0,1,,,
2022,"19","342","Eriogonum umbellatum","Eriogonum umbellatum",0,109,23,-40,-12,0,0,111,3.5,43,0,1,,,"fairy ring plant; remeasure location in 2023"
2022,"19","344","Heterotheca villosa","Heterotheca villosa",0,105,30,0,5,0,0,62,7.5,11,0,1,,,"3 clumps, 1 clump at y=8"
2022,"19","345","Lupinus argenteus","Lupinus argenteus",0,91,32,-5,10,0,0,29,15.5,6,0,1,,,
2022,"19","346","Elymus lanceolatus","Elymus lanceolatus",0,109,23,-8,-1,0,0,2,9.5,0,0,1,,,
